,feature,accuracy,std_accuracy,precision_w,std_precision_w,recall_w,std_recall_w,f1_w,std_f1_w,matthews,std_matthews
223,"['list_m', 'max_info', 'diferencias', 'entropias', 'distancias', 'sumas']",0.76,0.038129171534419005,0.77,0.03792209761605782,0.76,0.038129171534419005,0.76,0.03710762096045994,0.57,0.06058065854507296
224,"['mutinf', 'max_info', 'diferencias', 'entropias', 'distancias', 'sumas']",0.76,0.035802901278272715,0.77,0.03670311594559973,0.76,0.035802901278272715,0.75,0.03505690223496567,0.56,0.057954259938746096
225,"['list_m', 'mutinf', 'max_info', 'diferencias', 'entropias', 'mearts']",0.76,0.034680489558062605,0.77,0.035072347850088004,0.76,0.034680489558062605,0.76,0.03353217720768592,0.57,0.055565979467759215
226,"['list_m', 'mutinf', 'max_info', 'diferencias', 'distancias', 'mearts']",0.76,0.03433671350276839,0.77,0.033887313113519654,0.76,0.03433671350276839,0.76,0.03313566873390828,0.57,0.05559334597666461
227,"['list_m', 'mutinf', 'max_info', 'entropias', 'distancias', 'mearts']",0.76,0.034984320960263805,0.77,0.03444247873202842,0.76,0.034984320960263805,0.76,0.03362618686089309,0.57,0.05888107543489234
228,"['list_m', 'mutinf', 'diferencias', 'entropias', 'distancias', 'mearts']",0.75,0.03127398421218082,0.76,0.031081560140790523,0.75,0.03127398421218082,0.75,0.0304302004839513,0.55,0.05074106817235762
229,"['list_m', 'max_info', 'diferencias', 'entropias', 'distancias', 'mearts']",0.76,0.03771539535190691,0.77,0.03775166616703387,0.76,0.03771539535190691,0.76,0.03708056741924266,0.57,0.061220423417220456
230,"['mutinf', 'max_info', 'diferencias', 'entropias', 'distancias', 'mearts']",0.76,0.03464307423571072,0.77,0.034815374428937194,0.76,0.03464307423571072,0.76,0.03333230343935472,0.57,0.056129765296727044
231,"['list_m', 'mutinf', 'max_info', 'diferencias', 'sumas', 'mearts']",0.76,0.03568510397314506,0.77,0.03627132628835221,0.76,0.03568510397314506,0.76,0.034476564775094615,0.57,0.056961496846229524
232,"['list_m', 'mutinf', 'max_info', 'entropias', 'sumas', 'mearts']",0.76,0.035159880131814876,0.77,0.03551142396673092,0.76,0.035159880131814876,0.75,0.03426589887077027,0.56,0.05552129596702873
233,"['list_m', 'mutinf', 'diferencias', 'entropias', 'sumas', 'mearts']",0.76,0.036540022803099016,0.77,0.036276803015667505,0.76,0.036540022803099016,0.76,0.035402017286311725,0.57,0.06120534553550573
234,"['list_m', 'max_info', 'diferencias', 'entropias', 'sumas', 'mearts']",0.76,0.039568702185792684,0.77,0.03989683817941025,0.76,0.039568702185792684,0.76,0.03871271085272625,0.57,0.06421137908764998
235,"['mutinf', 'max_info', 'diferencias', 'entropias', 'sumas', 'mearts']",0.76,0.034593798349640804,0.77,0.03516020745760865,0.76,0.034593798349640804,0.75,0.033717468210557155,0.56,0.05409630354369983
236,"['list_m', 'mutinf', 'max_info', 'distancias', 'sumas', 'mearts']",0.76,0.033500906900235806,0.77,0.03355770568234996,0.76,0.033500906900235806,0.76,0.03226756062291947,0.57,0.05529368346921034
237,"['list_m', 'mutinf', 'diferencias', 'distancias', 'sumas', 'mearts']",0.76,0.03410781275500624,0.77,0.033512058833374284,0.76,0.03410781275500624,0.76,0.03260345907083478,0.57,0.05317895782563469
238,"['list_m', 'max_info', 'diferencias', 'distancias', 'sumas', 'mearts']",0.76,0.03827111160438381,0.77,0.03774315654213168,0.76,0.03827111160438381,0.76,0.03739091919407572,0.57,0.062376922779318444
239,"['mutinf', 'max_info', 'diferencias', 'distancias', 'sumas', 'mearts']",0.76,0.03573850454450904,0.77,0.036220138055831116,0.76,0.03573850454450904,0.76,0.034525135521439404,0.57,0.056969928096577756
240,"['list_m', 'mutinf', 'entropias', 'distancias', 'sumas', 'mearts']",0.76,0.03591058453323243,0.77,0.035287853025235544,0.76,0.03591058453323243,0.76,0.03461606789309524,0.57,0.061824123442959546
241,"['list_m', 'max_info', 'entropias', 'distancias', 'sumas', 'mearts']",0.76,0.039424289887698714,0.77,0.03903442729933018,0.76,0.039424289887698714,0.76,0.03853941166225272,0.57,0.06582314818287342
242,"['mutinf', 'max_info', 'entropias', 'distancias', 'sumas', 'mearts']",0.76,0.03473359290928052,0.77,0.034925591094646186,0.76,0.03473359290928052,0.75,0.03384947191253042,0.56,0.054453799119926385
243,"['list_m', 'diferencias', 'entropias', 'distancias', 'sumas', 'mearts']",0.76,0.03801544265929668,0.77,0.03728472794140313,0.76,0.03801544265929668,0.76,0.03712688601958336,0.57,0.061956297841243096
244,"['mutinf', 'diferencias', 'entropias', 'distancias', 'sumas', 'mearts']",0.76,0.0367968907971179,0.77,0.03674072667787522,0.76,0.0367968907971179,0.76,0.03572069913230754,0.57,0.06178376945904009
245,"['max_info', 'diferencias', 'entropias', 'distancias', 'sumas', 'mearts']",0.76,0.039719967987082494,0.77,0.03994546638576571,0.76,0.039719967987082494,0.76,0.03883482981290332,0.57,0.06435025491852273
246,"['list_m', 'mutinf', 'max_info', 'diferencias', 'entropias', 'distancias', 'sumas']",0.75,0.03291016418622212,0.77,0.033514165650865624,0.75,0.03291016418622212,0.75,0.032075953367827204,0.55,0.05109581279649496
247,"['list_m', 'mutinf', 'max_info', 'diferencias', 'entropias', 'distancias', 'mearts']",0.75,0.03042847019492026,0.76,0.030805731983976885,0.75,0.03042847019492026,0.75,0.029493587939843764,0.56,0.0449521409618713
248,"['list_m', 'mutinf', 'max_info', 'diferencias', 'entropias', 'sumas', 'mearts']",0.76,0.03464237222250392,0.77,0.03524946864960515,0.76,0.03464237222250392,0.75,0.033857895636613525,0.56,0.05402840524481673
249,"['list_m', 'mutinf', 'max_info', 'diferencias', 'distancias', 'sumas', 'mearts']",0.76,0.03325790832141736,0.77,0.03277971630396898,0.76,0.03325790832141736,0.76,0.031883936416591104,0.56,0.052555453371012556
250,"['list_m', 'mutinf', 'max_info', 'entropias', 'distancias', 'sumas', 'mearts']",0.75,0.03132408845382222,0.77,0.03150507801622184,0.75,0.03132408845382222,0.75,0.03033132844403852,0.56,0.05315694511524326
251,"['list_m', 'mutinf', 'diferencias', 'entropias', 'distancias', 'sumas', 'mearts']",0.75,0.03251297218671789,0.76,0.03206701857903838,0.75,0.03251297218671789,0.75,0.03165156226375031,0.55,0.05200932749306722
252,"['list_m', 'max_info', 'diferencias', 'entropias', 'distancias', 'sumas', 'mearts']",0.76,0.037397247408923986,0.77,0.037113205437944656,0.76,0.037397247408923986,0.76,0.036417397260369175,0.57,0.060126227428226986
253,"['mutinf', 'max_info', 'diferencias', 'entropias', 'distancias', 'sumas', 'mearts']",0.76,0.034733026335831564,0.77,0.03526028921040186,0.76,0.034733026335831564,0.75,0.03396508711509089,0.56,0.05417066177089319
254,"['list_m', 'mutinf', 'max_info', 'diferencias', 'entropias', 'distancias', 'sumas', 'mearts']",0.74,0.028699602252774768,0.75,0.03068215649237846,0.74,0.028699602252774768,0.74,0.028219717922324687,0.53,0.03386825102535861
