,feature,accuracy,std_accuracy,precision_w,std_precision_w,recall_w,std_recall_w,f1_w,std_f1_w,matthews,std_matthews
17,"['list_m', 'distancias']",0.67,0.1145149417106781,0.67,0.11697160990136024,0.67,0.1145149417106781,0.65,0.12830945675565492,0.32,0.235544495692109
18,"['mutinf', 'distancias']",0.68,0.12102911581516242,0.67,0.12832893152372557,0.68,0.12102911581516242,0.66,0.14203582572026455,0.33,0.2541147171551195
19,"['max_info', 'distancias']",0.68,0.12048729186100914,0.68,0.1247301536709459,0.68,0.12048729186100914,0.66,0.14064420658587093,0.34,0.2530101247313256
20,"['diferencias', 'distancias']",0.68,0.11976539567003483,0.68,0.12581541535558388,0.68,0.11976539567003483,0.66,0.13913289544818225,0.33,0.2500425331848197
21,"['entropias', 'distancias']",0.68,0.12040783560466488,0.68,0.12407601368952316,0.68,0.12040783560466488,0.66,0.13990321879411863,0.34,0.2523293716385355
22,"['list_m', 'sumas']",0.68,0.11953523277678425,0.68,0.12485523558835834,0.68,0.11953523277678425,0.66,0.1389346905972542,0.33,0.24931651102105457
23,"['mutinf', 'sumas']",0.68,0.12402589195405936,0.68,0.13144227374279852,0.68,0.12402589195405936,0.66,0.14642393518710653,0.34,0.26215681691340637
24,"['max_info', 'sumas']",0.68,0.12717483045005407,0.68,0.13384836532711847,0.68,0.12717483045005407,0.66,0.15055586929421022,0.35,0.2680438872126029
25,"['diferencias', 'sumas']",0.68,0.12205275498734144,0.68,0.1278874278807236,0.68,0.12205275498734144,0.66,0.14492570458405107,0.34,0.2547513256724947
26,"['entropias', 'sumas']",0.68,0.12217271329965625,0.68,0.1273381280797741,0.68,0.12217271329965625,0.66,0.14427423134799439,0.35,0.2561627885172615
27,"['distancias', 'sumas']",0.68,0.12246810809349509,0.68,0.12837903618051794,0.68,0.12246810809349509,0.66,0.14188954323953387,0.33,0.25586000692707256
28,"['list_m', 'mutinf', 'max_info']",0.68,0.12204475357425243,0.68,0.12578889889601474,0.68,0.12204475357425243,0.66,0.14214812703309526,0.34,0.25568791650126976
29,"['list_m', 'mutinf', 'diferencias']",0.67,0.11772584677971103,0.68,0.12313933269297558,0.67,0.11772584677971103,0.66,0.13666574926209327,0.33,0.2447537816002573
30,"['list_m', 'max_info', 'diferencias']",0.67,0.12293767475839129,0.67,0.12868534081077576,0.67,0.12293767475839129,0.66,0.1417937406555337,0.33,0.2567785095992699
31,"['mutinf', 'max_info', 'diferencias']",0.68,0.12367263996131077,0.68,0.12942554769057685,0.68,0.12367263996131077,0.66,0.14652892014769245,0.34,0.26014238243235666
32,"['list_m', 'mutinf', 'entropias']",0.68,0.12186538423604959,0.68,0.12411869736034181,0.68,0.12186538423604959,0.66,0.14230786614148663,0.35,0.2537368984000892
33,"['list_m', 'max_info', 'entropias']",0.68,0.11973930014828046,0.68,0.12291495692478994,0.68,0.11973930014828046,0.66,0.13838079847477625,0.34,0.2504667611825369
34,"['mutinf', 'max_info', 'entropias']",0.68,0.1250687311041413,0.68,0.13120352981391473,0.68,0.1250687311041413,0.66,0.14896897504917148,0.35,0.2628113019984786
35,"['list_m', 'diferencias', 'entropias']",0.68,0.1185788239948432,0.68,0.12293169828639919,0.68,0.1185788239948432,0.66,0.1369706720921873,0.33,0.24780378114606905
36,"['mutinf', 'diferencias', 'entropias']",0.68,0.12319953327833673,0.68,0.1259882041580134,0.68,0.12319953327833673,0.66,0.14516636824931486,0.35,0.2570778211948678
37,"['max_info', 'diferencias', 'entropias']",0.68,0.12269754480021187,0.68,0.1276289580218539,0.68,0.12269754480021187,0.66,0.14413568321764536,0.34,0.2579270155543249
38,"['list_m', 'mutinf', 'distancias']",0.67,0.11541365820387117,0.67,0.11754456742259589,0.67,0.11541365820387117,0.65,0.12882763231334615,0.32,0.23685795776414906
39,"['list_m', 'max_info', 'distancias']",0.67,0.11510016018668262,0.67,0.11715297109238428,0.67,0.11510016018668262,0.65,0.12947140246617256,0.31,0.23639680714324732
40,"['mutinf', 'max_info', 'distancias']",0.68,0.12018215341721918,0.68,0.12362615313901498,0.68,0.12018215341721918,0.66,0.14049943348193047,0.34,0.2516995380215873
41,"['list_m', 'diferencias', 'distancias']",0.66,0.11329407255015596,0.66,0.11452457374466089,0.66,0.11329407255015596,0.65,0.12272739067606217,0.31,0.23101866695353024
42,"['mutinf', 'diferencias', 'distancias']",0.68,0.11727871450096987,0.68,0.12097870154926697,0.68,0.11727871450096987,0.66,0.13679954762840352,0.34,0.24315115682635133
43,"['max_info', 'diferencias', 'distancias']",0.68,0.12487493743742178,0.68,0.13147505115135433,0.68,0.12487493743742178,0.66,0.14449967112446085,0.33,0.26225616097110277
44,"['list_m', 'entropias', 'distancias']",0.67,0.11134651712110265,0.67,0.11271450795973738,0.67,0.11134651712110265,0.65,0.12564912948940704,0.32,0.2293281355197464
45,"['mutinf', 'entropias', 'distancias']",0.68,0.12263385543967865,0.68,0.12687409496479632,0.68,0.12263385543967865,0.66,0.14470301458372659,0.34,0.25740404007352974
46,"['max_info', 'entropias', 'distancias']",0.68,0.12075769902991694,0.68,0.12460978998022472,0.68,0.12075769902991694,0.66,0.1399946707014863,0.34,0.25331396181309435
47,"['diferencias', 'entropias', 'distancias']",0.68,0.12100490692529788,0.68,0.1248632487350235,0.68,0.12100490692529788,0.66,0.14061095063062445,0.34,0.25327107364587687
48,"['list_m', 'mutinf', 'sumas']",0.68,0.11911785130701445,0.68,0.12377646748412853,0.68,0.11911785130701445,0.66,0.1389569308791024,0.34,0.24815084350756156
49,"['list_m', 'max_info', 'sumas']",0.68,0.12217271329965627,0.68,0.1273594059648514,0.68,0.12217271329965627,0.66,0.1416612302228451,0.34,0.25680802303870787
50,"['mutinf', 'max_info', 'sumas']",0.68,0.12730837315353613,0.68,0.13392320278690448,0.68,0.12730837315353613,0.66,0.1505875820221364,0.35,0.2682306912123643
51,"['list_m', 'diferencias', 'sumas']",0.67,0.1163641912273703,0.67,0.12233747629612297,0.67,0.1163641912273703,0.66,0.13493439433684887,0.33,0.24240695848624605
52,"['mutinf', 'diferencias', 'sumas']",0.68,0.12119844264676012,0.68,0.1269138486824524,0.68,0.12119844264676012,0.66,0.14434628847918776,0.34,0.25293756180294197
53,"['max_info', 'diferencias', 'sumas']",0.68,0.12295197233066252,0.68,0.12671106125846704,0.68,0.12295197233066252,0.66,0.14492813039135008,0.34,0.2579251361476723
54,"['list_m', 'entropias', 'sumas']",0.68,0.11866938052842442,0.68,0.12188555406086338,0.68,0.11866938052842442,0.66,0.13789823747654043,0.34,0.2483373404624358
55,"['mutinf', 'entropias', 'sumas']",0.68,0.12422258248804845,0.69,0.1286635554439301,0.68,0.12422258248804845,0.66,0.1479010974489684,0.35,0.2598807949426942
56,"['max_info', 'entropias', 'sumas']",0.68,0.12722243070701014,0.68,0.13387536360100033,0.68,0.12722243070701014,0.66,0.15064910069729778,0.35,0.2680778493166723
57,"['diferencias', 'entropias', 'sumas']",0.68,0.12237717056297716,0.68,0.12657488946707404,0.68,0.12237717056297716,0.66,0.14386138777284918,0.35,0.2564137783774992
58,"['list_m', 'distancias', 'sumas']",0.67,0.11615419439262624,0.67,0.11848568373308857,0.67,0.11615419439262624,0.66,0.12982859747862846,0.32,0.2387887701167229
59,"['mutinf', 'distancias', 'sumas']",0.68,0.12075769902991694,0.68,0.1257524701684982,0.68,0.12075769902991694,0.66,0.1407174191754399,0.34,0.25166651057317835
60,"['max_info', 'distancias', 'sumas']",0.68,0.12269117735191884,0.68,0.1294412519446081,0.68,0.12269117735191884,0.66,0.14347088395510488,0.34,0.2593492241197329
61,"['diferencias', 'distancias', 'sumas']",0.68,0.11785849566323167,0.68,0.12229713759387884,0.68,0.11785849566323167,0.66,0.13656344015439906,0.33,0.24461234800230922
62,"['entropias', 'distancias', 'sumas']",0.68,0.11954340216005231,0.68,0.12338593427732494,0.68,0.11954340216005231,0.66,0.1388181727266984,0.34,0.25050965145402304
63,"['list_m', 'mutinf', 'max_info', 'diferencias']",0.67,0.11952216060212432,0.67,0.12503680214295737,0.67,0.11952216060212432,0.66,0.13853562884565498,0.33,0.24945712393201908
64,"['list_m', 'mutinf', 'max_info', 'entropias']",0.68,0.12161028944953631,0.68,0.12551279645268681,0.68,0.12161028944953631,0.66,0.1428682212389929,0.34,0.2548645591130961
65,"['list_m', 'mutinf', 'diferencias', 'entropias']",0.67,0.12200153687556563,0.67,0.12578311716017074,0.67,0.12200153687556563,0.65,0.14097460452329968,0.33,0.25442803913414047
66,"['list_m', 'max_info', 'diferencias', 'entropias']",0.67,0.12204475357425242,0.67,0.12717831449496533,0.67,0.12204475357425242,0.66,0.14093816517735358,0.33,0.2555312166268779
67,"['mutinf', 'max_info', 'diferencias', 'entropias']",0.68,0.12292655327470954,0.69,0.12557250452621135,0.68,0.12292655327470954,0.66,0.14511209814856063,0.35,0.2566088384621644
68,"['list_m', 'mutinf', 'max_info', 'distancias']",0.67,0.11409288978722558,0.67,0.1162720998268911,0.67,0.11409288978722558,0.65,0.12806624565909078,0.32,0.2344560858258306
69,"['list_m', 'mutinf', 'diferencias', 'distancias']",0.66,0.11318368643492754,0.66,0.1151630620241654,0.66,0.11318368643492754,0.65,0.12219229584760385,0.3,0.23120274807396513
70,"['list_m', 'max_info', 'diferencias', 'distancias']",0.66,0.11568241817579714,0.66,0.11857801498477803,0.66,0.11568241817579714,0.65,0.1259524262744804,0.3,0.2370817479919722
71,"['mutinf', 'max_info', 'diferencias', 'distancias']",0.68,0.12131441587874046,0.68,0.12690163046125574,0.68,0.12131441587874046,0.66,0.141435348308345,0.33,0.2541523512050065
72,"['list_m', 'mutinf', 'entropias', 'distancias']",0.66,0.11476198194524179,0.66,0.11994419446282743,0.66,0.11476198194524179,0.64,0.13174409221833844,0.3,0.24043232147433655
73,"['list_m', 'max_info', 'entropias', 'distancias']",0.67,0.11092649593311782,0.67,0.11237901324229459,0.67,0.11092649593311782,0.65,0.12474524763279557,0.32,0.22869079143609872
74,"['mutinf', 'max_info', 'entropias', 'distancias']",0.68,0.1215444234631931,0.68,0.12605228559608256,0.68,0.1215444234631931,0.66,0.14375576779627672,0.35,0.2554577402567339
75,"['list_m', 'diferencias', 'entropias', 'distancias']",0.66,0.11126228864714227,0.66,0.11375877253299299,0.66,0.11126228864714227,0.65,0.11925034717378447,0.31,0.2275230265324942
76,"['mutinf', 'diferencias', 'entropias', 'distancias']",0.68,0.12138523386310214,0.68,0.12534616398011258,0.68,0.12138523386310214,0.66,0.14061064337457765,0.33,0.2536957700331812
77,"['max_info', 'diferencias', 'entropias', 'distancias']",0.68,0.12364736905814049,0.68,0.12897611123985708,0.68,0.12364736905814049,0.66,0.14350037113041184,0.33,0.25990571758530817
78,"['list_m', 'mutinf', 'max_info', 'sumas']",0.68,0.12134661099511598,0.68,0.12652535889110167,0.68,0.12134661099511598,0.66,0.1410636695239057,0.34,0.25522094631503267
79,"['list_m', 'mutinf', 'diferencias', 'sumas']",0.67,0.11635579863075152,0.68,0.12169001783661564,0.67,0.11635579863075152,0.66,0.13535811689806604,0.33,0.2419852127080461
80,"['list_m', 'max_info', 'diferencias', 'sumas']",0.67,0.12180125974307492,0.68,0.1270820122342056,0.67,0.12180125974307492,0.66,0.14020528932934548,0.33,0.25287187733930094
81,"['mutinf', 'max_info', 'diferencias', 'sumas']",0.68,0.12357152534058971,0.68,0.1290593948338585,0.68,0.12357152534058971,0.66,0.1466041626487761,0.34,0.26002584383079763
82,"['list_m', 'mutinf', 'entropias', 'sumas']",0.68,0.1219887289875585,0.69,0.1242059949116187,0.68,0.1219887289875585,0.66,0.14245564529785026,0.35,0.2539480956821341
83,"['list_m', 'max_info', 'entropias', 'sumas']",0.68,0.11933408984862626,0.68,0.12162474242682667,0.68,0.11933408984862626,0.66,0.1385140129059683,0.34,0.24920205158737693
84,"['mutinf', 'max_info', 'entropias', 'sumas']",0.68,0.12546631769124333,0.68,0.13208264531729244,0.68,0.12546631769124333,0.66,0.14882905766227153,0.34,0.2642752821407801
85,"['list_m', 'diferencias', 'entropias', 'sumas']",0.68,0.1167863968962139,0.68,0.11981416438795735,0.68,0.1167863968962139,0.66,0.13497501799068568,0.34,0.2410253811649244
86,"['mutinf', 'diferencias', 'entropias', 'sumas']",0.68,0.12470433783553803,0.69,0.12736221517287885,0.68,0.12470433783553803,0.66,0.14652038284494492,0.35,0.2599801235368999
87,"['max_info', 'diferencias', 'entropias', 'sumas']",0.68,0.1244613393789413,0.68,0.1280716790492353,0.68,0.1244613393789413,0.66,0.1464543433831625,0.34,0.26051280147468764
88,"['list_m', 'mutinf', 'distancias', 'sumas']",0.67,0.11722541053457651,0.67,0.11961859540199878,0.67,0.11722541053457651,0.65,0.1306587560860073,0.32,0.24084920248625782
89,"['list_m', 'max_info', 'distancias', 'sumas']",0.67,0.11561655374556015,0.67,0.11669675184828408,0.67,0.11561655374556015,0.65,0.12973442787372746,0.32,0.2368325664345004
90,"['mutinf', 'max_info', 'distancias', 'sumas']",0.68,0.12358416919249812,0.68,0.1306728421602725,0.68,0.12358416919249812,0.66,0.14429553573625653,0.34,0.2616879085082
91,"['list_m', 'diferencias', 'distancias', 'sumas']",0.66,0.11038993387080182,0.66,0.11197433641928697,0.66,0.11038993387080182,0.65,0.11923456914394007,0.31,0.22582348821652626
92,"['mutinf', 'diferencias', 'distancias', 'sumas']",0.68,0.11753323997916504,0.68,0.1213183661329736,0.68,0.11753323997916504,0.66,0.13689075299618303,0.34,0.24371796121022893
93,"['max_info', 'diferencias', 'distancias', 'sumas']",0.68,0.12228935971702527,0.68,0.127659792598328,0.68,0.12228935971702527,0.66,0.14111884446107115,0.34,0.2543461276647796
94,"['list_m', 'entropias', 'distancias', 'sumas']",0.67,0.1128795680138793,0.67,0.11438101017208022,0.67,0.1128795680138793,0.65,0.12687481648211052,0.32,0.23233989312159947
95,"['mutinf', 'entropias', 'distancias', 'sumas']",0.68,0.12333104586842682,0.68,0.12745122298298456,0.68,0.12333104586842682,0.66,0.14511260817872357,0.34,0.2584318177285659
96,"['max_info', 'entropias', 'distancias', 'sumas']",0.68,0.11894556265367784,0.68,0.12132004429037997,0.68,0.11894556265367784,0.66,0.13848685803753039,0.34,0.24835203708929499
97,"['diferencias', 'entropias', 'distancias', 'sumas']",0.68,0.12062823829850124,0.68,0.12499925836966061,0.68,0.12062823829850124,0.66,0.1399726059064063,0.34,0.25049225497718497
98,"['list_m', 'mutinf', 'max_info', 'diferencias', 'entropias']",0.67,0.12001952966080144,0.67,0.12506368516771102,0.67,0.12001952966080144,0.66,0.13922752025851495,0.33,0.251125260175543
99,"['list_m', 'mutinf', 'max_info', 'diferencias', 'distancias']",0.66,0.112423585158987,0.66,0.11505650057708389,0.66,0.112423585158987,0.65,0.12236323612903592,0.31,0.2306425855559844
100,"['list_m', 'mutinf', 'max_info', 'entropias', 'distancias']",0.66,0.11804891729702563,0.66,0.12446366651435384,0.66,0.11804891729702563,0.64,0.133847932071679,0.3,0.24600458379212978
101,"['list_m', 'mutinf', 'diferencias', 'entropias', 'distancias']",0.66,0.10935892739049705,0.66,0.11337443685033484,0.66,0.10935892739049705,0.64,0.1197688820531862,0.29,0.22654653123430102
102,"['list_m', 'max_info', 'diferencias', 'entropias', 'distancias']",0.66,0.11103912598719426,0.66,0.11412343165800115,0.66,0.11103912598719426,0.65,0.11928719925091011,0.3,0.22747379508604715
103,"['mutinf', 'max_info', 'diferencias', 'entropias', 'distancias']",0.68,0.12044675950394015,0.68,0.12440679285761033,0.68,0.12044675950394015,0.66,0.14009584296586378,0.33,0.2517959102274435
104,"['list_m', 'mutinf', 'max_info', 'diferencias', 'sumas']",0.67,0.1216167134895529,0.67,0.12729768322141685,0.67,0.1216167134895529,0.65,0.1402870578990399,0.33,0.2529675909747242
105,"['list_m', 'mutinf', 'max_info', 'entropias', 'sumas']",0.68,0.12128221221597173,0.69,0.12369625188350553,0.68,0.12128221221597173,0.66,0.14186913895562667,0.35,0.25283822064753236
106,"['list_m', 'mutinf', 'diferencias', 'entropias', 'sumas']",0.67,0.12064928512013652,0.67,0.12443171773584706,0.67,0.12064928512013652,0.65,0.13985174071865847,0.33,0.2518017218740198
107,"['list_m', 'max_info', 'diferencias', 'entropias', 'sumas']",0.68,0.12122261288637529,0.68,0.12580835575242688,0.68,0.12122261288637529,0.66,0.13985852030580553,0.33,0.25192658516155453
108,"['mutinf', 'max_info', 'diferencias', 'entropias', 'sumas']",0.68,0.12339595819961043,0.68,0.12641518151671724,0.68,0.12339595819961043,0.66,0.1450856267129171,0.35,0.25767203556959867
109,"['list_m', 'mutinf', 'max_info', 'distancias', 'sumas']",0.67,0.11828692605271302,0.67,0.12024364201873915,0.67,0.11828692605271302,0.65,0.13253687825107438,0.32,0.24284699203485804
110,"['list_m', 'mutinf', 'diferencias', 'distancias', 'sumas']",0.66,0.11381179640090038,0.66,0.11561762984289588,0.66,0.11381179640090038,0.65,0.12249494836010374,0.31,0.23288781391188998
111,"['list_m', 'max_info', 'diferencias', 'distancias', 'sumas']",0.66,0.11587135916610282,0.67,0.1178944195949602,0.66,0.11587135916610282,0.65,0.12426034729745665,0.31,0.23718251017167966
112,"['mutinf', 'max_info', 'diferencias', 'distancias', 'sumas']",0.68,0.12505623734944213,0.68,0.1305914141675656,0.68,0.12505623734944213,0.66,0.14424888701592953,0.34,0.26018506275268494
113,"['list_m', 'mutinf', 'entropias', 'distancias', 'sumas']",0.66,0.11651850711367702,0.66,0.12281310488850625,0.66,0.11651850711367702,0.65,0.13353102561089075,0.31,0.24487462007509006
114,"['list_m', 'max_info', 'entropias', 'distancias', 'sumas']",0.67,0.11244964150676516,0.67,0.1137907781593248,0.67,0.11244964150676516,0.66,0.12641452514917512,0.32,0.23145492526947883
115,"['mutinf', 'max_info', 'entropias', 'distancias', 'sumas']",0.68,0.12224942484527279,0.68,0.12663533024554852,0.68,0.12224942484527279,0.66,0.14437676019566595,0.35,0.2567447765133301
116,"['list_m', 'diferencias', 'entropias', 'distancias', 'sumas']",0.66,0.10870509130210969,0.66,0.10984169719531858,0.66,0.10870509130210969,0.65,0.11698742759347648,0.31,0.22089824107152237
117,"['mutinf', 'diferencias', 'entropias', 'distancias', 'sumas']",0.67,0.1211452511450614,0.67,0.1252185737145602,0.67,0.1211452511450614,0.66,0.1403432509185833,0.33,0.25317686275169077
118,"['max_info', 'diferencias', 'entropias', 'distancias', 'sumas']",0.68,0.125279375297772,0.68,0.13070392756989002,0.68,0.125279375297772,0.66,0.14384469291457183,0.34,0.2611916754669285
119,"['list_m', 'mutinf', 'max_info', 'diferencias', 'entropias', 'distancias']",0.65,0.10590938048633841,0.66,0.10909008603797067,0.65,0.10590938048633841,0.64,0.11588229189105968,0.29,0.21826068507312857
120,"['list_m', 'mutinf', 'max_info', 'diferencias', 'entropias', 'sumas']",0.67,0.12057641508603577,0.67,0.12555124198492795,0.67,0.12057641508603577,0.66,0.13977739051794735,0.33,0.25218936249695945
121,"['list_m', 'mutinf', 'max_info', 'diferencias', 'distancias', 'sumas']",0.66,0.11334922529510293,0.67,0.11559210708237587,0.66,0.11334922529510293,0.65,0.12179149507237605,0.31,0.23247679453157885
122,"['list_m', 'mutinf', 'max_info', 'entropias', 'distancias', 'sumas']",0.66,0.11219402836158439,0.67,0.11822467792646996,0.66,0.11219402836158439,0.65,0.12842391360085997,0.31,0.2355051733508432
123,"['list_m', 'mutinf', 'diferencias', 'entropias', 'distancias', 'sumas']",0.66,0.10872844613991317,0.66,0.11268850463109435,0.66,0.10872844613991317,0.65,0.11966805664671529,0.3,0.22565304764014518
124,"['list_m', 'max_info', 'diferencias', 'entropias', 'distancias', 'sumas']",0.66,0.11095290386015141,0.66,0.11358270630273386,0.66,0.11095290386015141,0.65,0.11923231166461373,0.3,0.2269795220884994
125,"['mutinf', 'max_info', 'diferencias', 'entropias', 'distancias', 'sumas']",0.68,0.12001952966080144,0.68,0.12514709624767564,0.68,0.12001952966080144,0.66,0.13956691355071227,0.33,0.2514720902039598
126,"['list_m', 'mutinf', 'max_info', 'diferencias', 'entropias', 'distancias', 'sumas']",0.65,0.10224816624272536,0.66,0.10590427601573964,0.65,0.10224816624272536,0.64,0.11203794068936145,0.29,0.21409706355313587
