,feature,accuracy,std_accuracy,precision_w,std_precision_w,recall_w,std_recall_w,f1_w,std_f1_w,matthews,std_matthews
15,"['mutinf', 'entropias']",0.8,0.028446028908612694,0.79,0.03002291649263527,0.8,0.028446028908612694,0.79,0.028958906418712044,0.48,0.06416621972183013
16,"['max_info', 'entropias']",0.79,0.026678925447571573,0.79,0.029028673354190578,0.79,0.026678925447571573,0.79,0.027526283478053873,0.48,0.057030546533881996
17,"['diferencias', 'entropias']",0.79,0.02698952930215793,0.79,0.029035310666174517,0.79,0.02698952930215793,0.79,0.027750596952880364,0.48,0.058411725344385004
18,"['list_m', 'distancias']",0.79,0.02739763888185736,0.79,0.029345236947093154,0.79,0.02739763888185736,0.79,0.0280890516693,0.48,0.056324574028302446
19,"['mutinf', 'distancias']",0.8,0.02801977960722986,0.8,0.029547951519119885,0.8,0.02801977960722986,0.79,0.028447310688505242,0.49,0.06188921620902671
20,"['max_info', 'distancias']",0.79,0.026606213524956207,0.79,0.028849525708175967,0.79,0.026606213524956207,0.79,0.027466940089666277,0.48,0.05537186119230201
21,"['diferencias', 'distancias']",0.79,0.02709667019927182,0.79,0.029386045225437703,0.79,0.02709667019927182,0.79,0.027925788002426004,0.48,0.057919815764601715
22,"['entropias', 'distancias']",0.79,0.02706288811795018,0.79,0.0292858791517418,0.79,0.02706288811795018,0.79,0.027864707238260497,0.48,0.05780589169690591
23,"['list_m', 'sumas']",0.8,0.026974799553410176,0.79,0.02914826485566045,0.8,0.026974799553410176,0.79,0.027897195095856732,0.49,0.057913291513419375
24,"['mutinf', 'sumas']",0.8,0.027679269510952613,0.8,0.029232054155760398,0.8,0.027679269510952613,0.8,0.028174010165077482,0.49,0.060969567784526994
25,"['max_info', 'sumas']",0.8,0.027082696355958415,0.8,0.02903180864868403,0.8,0.027082696355958415,0.79,0.027846892821841367,0.49,0.05766828079733147
26,"['diferencias', 'sumas']",0.8,0.027157676989847553,0.79,0.029265266956312954,0.8,0.027157676989847553,0.79,0.02805332816412567,0.49,0.05867964532875989
27,"['entropias', 'sumas']",0.8,0.02701454941397145,0.8,0.02901340693801305,0.8,0.02701454941397145,0.79,0.027733523325031744,0.49,0.05675903830880809
28,"['distancias', 'sumas']",0.8,0.026964768451412182,0.79,0.029121848899658832,0.8,0.026964768451412182,0.79,0.02786121593783837,0.49,0.05799825730701869
29,"['list_m', 'mearts']",0.79,0.026876134410000148,0.79,0.029236249446053537,0.79,0.026876134410000148,0.79,0.027770016092543728,0.48,0.05801186074720217
30,"['mutinf', 'mearts']",0.8,0.026967470932064218,0.8,0.02869774151669201,0.8,0.026967470932064218,0.8,0.02756662272537632,0.49,0.06110470467860326
31,"['max_info', 'mearts']",0.79,0.026903111469533936,0.79,0.029428968955006587,0.79,0.026903111469533936,0.79,0.027921323381514467,0.48,0.056149308042900824
32,"['diferencias', 'mearts']",0.79,0.0267884705300244,0.79,0.029134576934006968,0.79,0.0267884705300244,0.79,0.027672667715995084,0.48,0.05865081854506376
33,"['entropias', 'mearts']",0.79,0.026751110195273275,0.79,0.029081872999552005,0.79,0.026751110195273275,0.79,0.027653838029104927,0.48,0.05866604888255656
34,"['distancias', 'mearts']",0.79,0.026946912348830072,0.79,0.029240677128972832,0.79,0.026946912348830072,0.79,0.027816303908367063,0.48,0.058526542943798596
35,"['sumas', 'mearts']",0.8,0.02721023749406045,0.79,0.029323400548311118,0.8,0.02721023749406045,0.79,0.0281252769878264,0.49,0.05909811370184843
36,"['list_m', 'mutinf', 'max_info']",0.8,0.02755365343850662,0.8,0.02897622618619039,0.8,0.02755365343850662,0.8,0.02808618630004193,0.49,0.060499278975099005
37,"['list_m', 'mutinf', 'diferencias']",0.8,0.027097743546354417,0.8,0.028714208766002138,0.8,0.027097743546354417,0.8,0.027621346726219097,0.49,0.062496256188302096
38,"['list_m', 'max_info', 'diferencias']",0.79,0.02654383604645691,0.79,0.028810498239791003,0.79,0.02654383604645691,0.79,0.02742541692009967,0.48,0.055541089747606416
39,"['mutinf', 'max_info', 'diferencias']",0.8,0.02754356639209406,0.8,0.029085026443597936,0.8,0.02754356639209406,0.8,0.028125828503568227,0.49,0.060613073730539174
40,"['list_m', 'mutinf', 'entropias']",0.8,0.028941188769541156,0.79,0.03053219127123495,0.8,0.028941188769541156,0.79,0.02954949359778412,0.48,0.06604500226446336
41,"['list_m', 'max_info', 'entropias']",0.79,0.02649213515765968,0.79,0.028771206827296676,0.79,0.02649213515765968,0.79,0.02738616556880072,0.48,0.056237707397589945
42,"['mutinf', 'max_info', 'entropias']",0.8,0.027532014908988524,0.8,0.028984058283479667,0.8,0.027532014908988524,0.8,0.02820570231476032,0.49,0.06273623062349687
43,"['list_m', 'diferencias', 'entropias']",0.79,0.02690218795788965,0.79,0.02916573354817813,0.79,0.02690218795788965,0.79,0.027729566148228087,0.48,0.058370388730945966
44,"['mutinf', 'diferencias', 'entropias']",0.8,0.027790654026361796,0.8,0.029357430586057116,0.8,0.027790654026361796,0.79,0.028322290545589993,0.49,0.06338413297444527
45,"['max_info', 'diferencias', 'entropias']",0.79,0.027138291413224953,0.79,0.02959151364264098,0.79,0.027138291413224953,0.79,0.028088198474867637,0.48,0.056567950557318177
46,"['list_m', 'mutinf', 'distancias']",0.8,0.028520335261093616,0.79,0.03013639347085141,0.8,0.028520335261093616,0.79,0.029143222045982655,0.48,0.06434564995690954
47,"['list_m', 'max_info', 'distancias']",0.79,0.026546543139613285,0.79,0.028622564660427348,0.79,0.026546543139613285,0.79,0.027328010791490134,0.48,0.05494025401538547
48,"['mutinf', 'max_info', 'distancias']",0.8,0.027325524513181085,0.8,0.028752844284873045,0.8,0.027325524513181085,0.8,0.027845227057927458,0.49,0.05978529209780365
49,"['list_m', 'diferencias', 'distancias']",0.8,0.0263847397386764,0.79,0.028461753585720253,0.8,0.0263847397386764,0.79,0.027170805842363904,0.49,0.055208847195984456
50,"['mutinf', 'diferencias', 'distancias']",0.8,0.027001649775388683,0.8,0.028767710185102092,0.8,0.027001649775388683,0.8,0.027620113570617933,0.49,0.061956572529974704
51,"['max_info', 'diferencias', 'distancias']",0.79,0.02655264438816599,0.79,0.02878657709184077,0.79,0.02655264438816599,0.79,0.027409110466572847,0.48,0.05630988094813168
52,"['list_m', 'entropias', 'distancias']",0.79,0.027530275367250615,0.79,0.0294430033820051,0.79,0.027530275367250615,0.79,0.02822015494938089,0.48,0.05689552182078388
53,"['mutinf', 'entropias', 'distancias']",0.8,0.028785667553235892,0.79,0.030416815811918047,0.8,0.028785667553235892,0.79,0.029415331204581535,0.48,0.06561820466031132
54,"['max_info', 'entropias', 'distancias']",0.79,0.026554203318010023,0.79,0.028809779169838085,0.79,0.026554203318010023,0.79,0.027427354026574587,0.48,0.056069164829632236
55,"['diferencias', 'entropias', 'distancias']",0.79,0.027051953759673984,0.79,0.02931521078788268,0.79,0.027051953759673984,0.79,0.02787063153051857,0.48,0.058111635137566064
56,"['list_m', 'mutinf', 'sumas']",0.8,0.027893956442212285,0.8,0.029431863439915454,0.8,0.027893956442212285,0.8,0.02838677375560142,0.49,0.06114836603665081
57,"['list_m', 'max_info', 'sumas']",0.8,0.02695540717669529,0.8,0.02891491389985663,0.8,0.02695540717669529,0.79,0.02772054789174336,0.49,0.057042074703286046
58,"['mutinf', 'max_info', 'sumas']",0.8,0.027880856339924518,0.8,0.02955986148524737,0.8,0.027880856339924518,0.8,0.028609382527281423,0.49,0.06112546251488559
59,"['list_m', 'diferencias', 'sumas']",0.8,0.026896625129736992,0.79,0.029069815260943,0.8,0.026896625129736992,0.79,0.027821925763347882,0.49,0.05821336295722477
60,"['mutinf', 'diferencias', 'sumas']",0.8,0.02846332178365279,0.8,0.030066016600907054,0.8,0.02846332178365279,0.8,0.02912263988790726,0.49,0.06203464487135491
61,"['max_info', 'diferencias', 'sumas']",0.8,0.027082696355958415,0.8,0.029039401058946472,0.8,0.027082696355958415,0.79,0.02785503133883293,0.49,0.05766070453092277
62,"['list_m', 'entropias', 'sumas']",0.8,0.026975020080624565,0.79,0.028931865700054574,0.8,0.026975020080624565,0.79,0.0277143704515093,0.49,0.05788323745781015
63,"['mutinf', 'entropias', 'sumas']",0.8,0.028237822598395874,0.8,0.02983670343820106,0.8,0.028237822598395874,0.8,0.028804595945738476,0.49,0.06182595953219078
64,"['max_info', 'entropias', 'sumas']",0.8,0.027134623238758544,0.8,0.02893003446198351,0.8,0.027134623238758544,0.8,0.027749410204628917,0.49,0.05797827765733941
65,"['diferencias', 'entropias', 'sumas']",0.8,0.02701454941397145,0.8,0.02901340693801305,0.8,0.02701454941397145,0.79,0.027733523325031744,0.49,0.05675903830880809
66,"['list_m', 'distancias', 'sumas']",0.8,0.02681423157502302,0.8,0.02876412761358093,0.8,0.02681423157502302,0.79,0.027580907788996255,0.49,0.058419522944000234
67,"['mutinf', 'distancias', 'sumas']",0.8,0.028039223712438235,0.8,0.029567418779732516,0.8,0.028039223712438235,0.8,0.028545803585144636,0.49,0.061836319116571704
68,"['max_info', 'distancias', 'sumas']",0.8,0.026944691622578048,0.79,0.028948899800196333,0.8,0.026944691622578048,0.79,0.027765443149393342,0.49,0.05664249011969657
69,"['diferencias', 'distancias', 'sumas']",0.8,0.02688289960231602,0.79,0.029022996815924487,0.8,0.02688289960231602,0.79,0.02776476063368761,0.49,0.05840833002266652
70,"['entropias', 'distancias', 'sumas']",0.8,0.026990239786900072,0.79,0.028902107636563965,0.8,0.026990239786900072,0.79,0.027679776802513698,0.49,0.058694500940998255
71,"['list_m', 'mutinf', 'mearts']",0.8,0.027690189908023813,0.8,0.029344074345784787,0.8,0.027690189908023813,0.8,0.028252233555922667,0.49,0.06345184469474552
72,"['list_m', 'max_info', 'mearts']",0.79,0.026583683924835032,0.79,0.028922242288272816,0.79,0.026583683924835032,0.79,0.027527180944635816,0.48,0.055007228939157
73,"['mutinf', 'max_info', 'mearts']",0.8,0.027389923293591776,0.8,0.028820898603754835,0.8,0.027389923293591776,0.8,0.027877917941598083,0.49,0.06032803367568103
74,"['list_m', 'diferencias', 'mearts']",0.79,0.02676741254450396,0.79,0.029196154877971434,0.79,0.02676741254450396,0.79,0.027709467134944148,0.48,0.05775206814689695
75,"['mutinf', 'diferencias', 'mearts']",0.8,0.026854701367837693,0.8,0.028525354620468894,0.8,0.026854701367837693,0.8,0.027493503234321964,0.49,0.06020076155296912
76,"['max_info', 'diferencias', 'mearts']",0.79,0.02665056417451753,0.79,0.029128049641795634,0.79,0.02665056417451753,0.79,0.027628163435186474,0.48,0.056645685411050715
77,"['list_m', 'entropias', 'mearts']",0.79,0.026904932779341195,0.79,0.029154497163855646,0.79,0.026904932779341195,0.79,0.02775370433873721,0.48,0.05797627483809559
78,"['mutinf', 'entropias', 'mearts']",0.8,0.02780382740855846,0.8,0.02938042160212925,0.8,0.02780382740855846,0.8,0.028520604305689236,0.49,0.06294475281586542
79,"['max_info', 'entropias', 'mearts']",0.79,0.027012989634269666,0.79,0.029555347859017016,0.79,0.027012989634269666,0.79,0.028050573929924844,0.48,0.05573355907192562
80,"['diferencias', 'entropias', 'mearts']",0.79,0.026524830165179307,0.79,0.028907449518748945,0.79,0.026524830165179307,0.79,0.027448718819151532,0.48,0.057896273209073736
81,"['list_m', 'distancias', 'mearts']",0.79,0.027383478190416092,0.79,0.02935680179159251,0.79,0.027383478190416092,0.79,0.02813761560930098,0.48,0.05680457060882467
82,"['mutinf', 'distancias', 'mearts']",0.8,0.02745948080062015,0.8,0.029228696317280353,0.8,0.02745948080062015,0.8,0.02810894223245387,0.49,0.06223087046080395
83,"['max_info', 'distancias', 'mearts']",0.79,0.026599372472669112,0.79,0.028953672990235876,0.79,0.026599372472669112,0.79,0.02755681269890029,0.48,0.05506599925682641
84,"['diferencias', 'distancias', 'mearts']",0.79,0.026713565116700963,0.79,0.029128922353009158,0.79,0.026713565116700963,0.79,0.027650879161308393,0.48,0.057572371048854744
85,"['entropias', 'distancias', 'mearts']",0.79,0.026904932779341195,0.79,0.029154497163855646,0.79,0.026904932779341195,0.79,0.02775370433873721,0.48,0.05797627483809559
86,"['list_m', 'sumas', 'mearts']",0.8,0.027294129240053165,0.79,0.029410162597701277,0.8,0.027294129240053165,0.79,0.02820481177836458,0.49,0.058138781495621544
87,"['mutinf', 'sumas', 'mearts']",0.8,0.02804738668588606,0.8,0.029499643322397434,0.8,0.02804738668588606,0.8,0.028515837787874712,0.49,0.061515276337725106
88,"['max_info', 'sumas', 'mearts']",0.8,0.02718950135129501,0.8,0.029162691881875542,0.8,0.02718950135129501,0.8,0.028007091071461286,0.49,0.05801937469470607
89,"['diferencias', 'sumas', 'mearts']",0.8,0.02721023749406045,0.79,0.029330779356659363,0.8,0.02721023749406045,0.79,0.028133246636496464,0.49,0.059090279155986365
90,"['entropias', 'sumas', 'mearts']",0.8,0.026913435551411964,0.8,0.028885543029148003,0.8,0.026913435551411964,0.79,0.027688744887310927,0.49,0.05572289287863505
91,"['distancias', 'sumas', 'mearts']",0.8,0.027294129240053165,0.79,0.029410162597701277,0.8,0.027294129240053165,0.79,0.02820481177836458,0.49,0.058138781495621544
92,"['list_m', 'mutinf', 'max_info', 'diferencias']",0.8,0.026913923464116044,0.8,0.028335812209987005,0.8,0.026913923464116044,0.8,0.027425525488779297,0.49,0.059747898923482715
93,"['list_m', 'mutinf', 'max_info', 'entropias']",0.8,0.028153299070812942,0.8,0.029444719987048174,0.8,0.028153299070812942,0.8,0.028772369148922672,0.49,0.06295616118035978
94,"['list_m', 'mutinf', 'diferencias', 'entropias']",0.8,0.028196462548544476,0.79,0.029769040498717498,0.8,0.028196462548544476,0.79,0.028821130057767225,0.49,0.06509326243733037
95,"['list_m', 'max_info', 'diferencias', 'entropias']",0.79,0.026757090449254683,0.79,0.029050637866240108,0.79,0.026757090449254683,0.79,0.027677417870182745,0.48,0.05685420655134092
96,"['mutinf', 'max_info', 'diferencias', 'entropias']",0.8,0.027414931512787483,0.8,0.02898497342868973,0.8,0.027414931512787483,0.8,0.02823035323705471,0.49,0.06303723394324
97,"['list_m', 'mutinf', 'max_info', 'distancias']",0.8,0.027629511215467167,0.8,0.029490384259558904,0.8,0.027629511215467167,0.8,0.028365066035806602,0.49,0.06433621658159931
98,"['list_m', 'mutinf', 'diferencias', 'distancias']",0.8,0.028032578344467842,0.79,0.029562133521113355,0.8,0.028032578344467842,0.79,0.02864537895103592,0.49,0.06596927702784604
99,"['list_m', 'max_info', 'diferencias', 'distancias']",0.79,0.026685171992885916,0.79,0.02885479583067409,0.79,0.026685171992885916,0.79,0.027533799846203452,0.48,0.05594574504058257
100,"['mutinf', 'max_info', 'diferencias', 'distancias']",0.8,0.026971609562186475,0.8,0.02830245942533121,0.8,0.026971609562186475,0.8,0.027439709612143683,0.49,0.06034947009615525
101,"['list_m', 'mutinf', 'entropias', 'distancias']",0.79,0.028971043632046084,0.79,0.029960927589227023,0.79,0.028971043632046084,0.79,0.029473982505760325,0.47,0.06589939473365014
102,"['list_m', 'max_info', 'entropias', 'distancias']",0.79,0.026904985577168326,0.79,0.02892204888912456,0.79,0.026904985577168326,0.79,0.027658603575750867,0.48,0.05543799044622366
103,"['mutinf', 'max_info', 'entropias', 'distancias']",0.8,0.028853079892445496,0.8,0.0301175344607937,0.8,0.028853079892445496,0.79,0.029483256303443714,0.49,0.06468575940564075
104,"['list_m', 'diferencias', 'entropias', 'distancias']",0.8,0.02723931037198428,0.79,0.029281396049648627,0.8,0.02723931037198428,0.79,0.028011504679258736,0.48,0.05567256072796593
105,"['mutinf', 'diferencias', 'entropias', 'distancias']",0.8,0.02835694922300376,0.79,0.029938121261499785,0.8,0.02835694922300376,0.79,0.029004789498512592,0.49,0.06579816577234707
106,"['max_info', 'diferencias', 'entropias', 'distancias']",0.79,0.026554203318010023,0.79,0.02881209874739514,0.79,0.026554203318010023,0.79,0.02743469274032791,0.48,0.05604390506196647
107,"['list_m', 'mutinf', 'max_info', 'sumas']",0.8,0.027374658315879836,0.8,0.028999014194167144,0.8,0.027374658315879836,0.8,0.027988193403673724,0.49,0.06014808336496562
108,"['list_m', 'mutinf', 'diferencias', 'sumas']",0.8,0.028186514197129153,0.8,0.02982262133362245,0.8,0.028186514197129153,0.8,0.028886282708704667,0.49,0.062929949829067
109,"['list_m', 'max_info', 'diferencias', 'sumas']",0.8,0.02687313062376006,0.8,0.02880949370234532,0.8,0.02687313062376006,0.79,0.02762156151460941,0.49,0.05762360791902255
110,"['mutinf', 'max_info', 'diferencias', 'sumas']",0.8,0.02807559598525255,0.8,0.02975877777860505,0.8,0.02807559598525255,0.8,0.028845581017040954,0.49,0.060720882706177357
111,"['list_m', 'mutinf', 'entropias', 'sumas']",0.8,0.027314664794538448,0.8,0.028813070167726742,0.8,0.027314664794538448,0.8,0.027816422707848065,0.49,0.059920131767035575
112,"['list_m', 'max_info', 'entropias', 'sumas']",0.8,0.02700849718836331,0.8,0.028801677398372742,0.8,0.02700849718836331,0.8,0.027625035019714708,0.49,0.05813055101045749
113,"['mutinf', 'max_info', 'entropias', 'sumas']",0.8,0.02748654869365916,0.8,0.02884667233210542,0.8,0.02748654869365916,0.8,0.028158677587204486,0.49,0.06218840889820506
114,"['list_m', 'diferencias', 'entropias', 'sumas']",0.8,0.027168860269753837,0.79,0.0291371549777854,0.8,0.027168860269753837,0.79,0.0279313432599142,0.49,0.057200256103784944
115,"['mutinf', 'diferencias', 'entropias', 'sumas']",0.8,0.028035833860509632,0.8,0.029488991472845685,0.8,0.028035833860509632,0.8,0.02854624373875944,0.49,0.06068869849928717
116,"['max_info', 'diferencias', 'entropias', 'sumas']",0.8,0.02738321368993805,0.8,0.029150972128593744,0.8,0.02738321368993805,0.8,0.027991275220888154,0.49,0.0579281891016913
117,"['list_m', 'mutinf', 'distancias', 'sumas']",0.8,0.02890712539204653,0.8,0.030509402690336324,0.8,0.02890712539204653,0.8,0.029497153965199,0.49,0.06585520679059854
118,"['list_m', 'max_info', 'distancias', 'sumas']",0.8,0.02707500123666805,0.79,0.02904472353573528,0.8,0.02707500123666805,0.79,0.02783786926083414,0.49,0.05650147004278724
119,"['mutinf', 'max_info', 'distancias', 'sumas']",0.8,0.027374658315879836,0.8,0.028999014194167144,0.8,0.027374658315879836,0.8,0.027988193403673724,0.49,0.06014808336496562
120,"['list_m', 'diferencias', 'distancias', 'sumas']",0.8,0.02734141778871659,0.8,0.029289251595671674,0.8,0.02734141778871659,0.79,0.028091820354287794,0.49,0.059035536384253226
121,"['mutinf', 'diferencias', 'distancias', 'sumas']",0.8,0.02815137422250236,0.8,0.02981474419459569,0.8,0.02815137422250236,0.8,0.028844115424055877,0.49,0.06256705700731012
122,"['max_info', 'diferencias', 'distancias', 'sumas']",0.8,0.026913028837618383,0.8,0.028848902572698183,0.8,0.026913028837618383,0.79,0.027656403582528143,0.49,0.0575706211626199
123,"['list_m', 'entropias', 'distancias', 'sumas']",0.8,0.027558285147750553,0.79,0.029432104256899242,0.8,0.027558285147750553,0.79,0.02823107990646772,0.49,0.059617496280370934
124,"['mutinf', 'entropias', 'distancias', 'sumas']",0.8,0.027711015221319146,0.8,0.0292422051929173,0.8,0.027711015221319146,0.8,0.028278274773777187,0.49,0.060038328244654125
125,"['max_info', 'entropias', 'distancias', 'sumas']",0.8,0.027040828015550532,0.8,0.028821625508880105,0.8,0.027040828015550532,0.8,0.0276459472051996,0.49,0.05835695617016982
126,"['diferencias', 'entropias', 'distancias', 'sumas']",0.8,0.02745285160602923,0.79,0.029379845022139313,0.8,0.02745285160602923,0.79,0.02815230178154624,0.49,0.057779124515996746
127,"['list_m', 'mutinf', 'max_info', 'mearts']",0.8,0.026918082366423048,0.8,0.028338942325554346,0.8,0.026918082366423048,0.8,0.027388565007776342,0.49,0.06041951452131546
128,"['list_m', 'mutinf', 'diferencias', 'mearts']",0.8,0.027739545269012338,0.8,0.029257504428088534,0.8,0.027739545269012338,0.8,0.028261004226692605,0.49,0.06123147116039764
129,"['list_m', 'max_info', 'diferencias', 'mearts']",0.79,0.02649656694692925,0.79,0.028965025035104567,0.79,0.02649656694692925,0.79,0.02745555642863674,0.48,0.055526270770845446
130,"['mutinf', 'max_info', 'diferencias', 'mearts']",0.8,0.02807109659818255,0.8,0.02947791234435424,0.8,0.02807109659818255,0.8,0.028571904661268053,0.49,0.06291375499181427
131,"['list_m', 'mutinf', 'entropias', 'mearts']",0.8,0.029327954912523862,0.79,0.03072190334294598,0.8,0.029327954912523862,0.79,0.02993882172228494,0.48,0.06777027163644853
132,"['list_m', 'max_info', 'entropias', 'mearts']",0.79,0.02700558860833317,0.79,0.029512490772322694,0.79,0.02700558860833317,0.79,0.028016990867830875,0.48,0.056405034123096914
133,"['mutinf', 'max_info', 'entropias', 'mearts']",0.8,0.028250719367706494,0.8,0.029330233128653196,0.8,0.028250719367706494,0.8,0.028787324595032276,0.49,0.06469760153651927
134,"['list_m', 'diferencias', 'entropias', 'mearts']",0.79,0.02661899225845528,0.79,0.02900425836086488,0.79,0.02661899225845528,0.79,0.0275386231663464,0.48,0.05763929808279978
135,"['mutinf', 'diferencias', 'entropias', 'mearts']",0.8,0.02852567218901293,0.8,0.029930560005815947,0.8,0.02852567218901293,0.8,0.029080131300886578,0.49,0.06483132927732645
136,"['max_info', 'diferencias', 'entropias', 'mearts']",0.79,0.026766790074060184,0.79,0.02926777560201923,0.79,0.026766790074060184,0.79,0.027772203094059845,0.48,0.05614106635814519
137,"['list_m', 'mutinf', 'distancias', 'mearts']",0.8,0.027835654831849205,0.79,0.02933110024117883,0.8,0.027835654831849205,0.79,0.028389217116973956,0.48,0.06399700719107633
138,"['list_m', 'max_info', 'distancias', 'mearts']",0.79,0.026349288589817717,0.79,0.028539473040273582,0.79,0.026349288589817717,0.79,0.02723304833015065,0.48,0.055080662266551096
139,"['mutinf', 'max_info', 'distancias', 'mearts']",0.8,0.026870504668742246,0.8,0.02818400424499891,0.8,0.026870504668742246,0.8,0.027308999691947024,0.49,0.05996961071555771
140,"['list_m', 'diferencias', 'distancias', 'mearts']",0.8,0.026852844074562728,0.79,0.028864032328307955,0.8,0.026852844074562728,0.79,0.027625634661428602,0.49,0.055300096207171336
141,"['mutinf', 'diferencias', 'distancias', 'mearts']",0.8,0.02762483144769118,0.8,0.029206039468018623,0.8,0.02762483144769118,0.8,0.028205108730524717,0.49,0.061482887743418445
142,"['max_info', 'diferencias', 'distancias', 'mearts']",0.79,0.02670101582005036,0.79,0.02920258884718161,0.79,0.02670101582005036,0.79,0.027686294760823797,0.48,0.05583523742913816
143,"['list_m', 'entropias', 'distancias', 'mearts']",0.79,0.027672218342480945,0.79,0.029559113495128696,0.79,0.027672218342480945,0.79,0.02837461117834506,0.48,0.056756914363687745
144,"['mutinf', 'entropias', 'distancias', 'mearts']",0.8,0.029156608532578558,0.79,0.030590845248806137,0.8,0.029156608532578558,0.79,0.02978554103059746,0.48,0.06714537056020811
145,"['max_info', 'entropias', 'distancias', 'mearts']",0.79,0.026689628422313184,0.79,0.029162975019767397,0.79,0.026689628422313184,0.79,0.027665715534216654,0.48,0.055785057739663316
146,"['diferencias', 'entropias', 'distancias', 'mearts']",0.79,0.02661899225845528,0.79,0.02900425836086488,0.79,0.02661899225845528,0.79,0.0275386231663464,0.48,0.05763929808279978
147,"['list_m', 'mutinf', 'sumas', 'mearts']",0.8,0.028102226626341507,0.8,0.0294998720206617,0.8,0.028102226626341507,0.8,0.028538707921321068,0.49,0.06263735844184726
148,"['list_m', 'max_info', 'sumas', 'mearts']",0.8,0.027190453725742338,0.8,0.02918603788546022,0.8,0.027190453725742338,0.79,0.02804529367989116,0.49,0.05719722821168578
149,"['mutinf', 'max_info', 'sumas', 'mearts']",0.8,0.028775836675387877,0.8,0.030154310244273893,0.8,0.028775836675387877,0.8,0.029201636763716763,0.5,0.06231189574472874
150,"['list_m', 'diferencias', 'sumas', 'mearts']",0.8,0.027251641296488004,0.79,0.02936772907461865,0.8,0.027251641296488004,0.79,0.028161035391354557,0.49,0.05837657736724171
151,"['mutinf', 'diferencias', 'sumas', 'mearts']",0.8,0.029020573292319322,0.8,0.03040859316064633,0.8,0.029020573292319322,0.8,0.029448345476074445,0.5,0.06419370351038589
152,"['max_info', 'diferencias', 'sumas', 'mearts']",0.8,0.027255442996168,0.8,0.029207554477362094,0.8,0.027255442996168,0.8,0.02805825908678988,0.49,0.05784260597844871
153,"['list_m', 'entropias', 'sumas', 'mearts']",0.8,0.027129142291808673,0.8,0.029079368326312832,0.8,0.027129142291808673,0.79,0.02789416180150271,0.49,0.0576983335718567
154,"['mutinf', 'entropias', 'sumas', 'mearts']",0.8,0.027491184637036037,0.8,0.028728308731560688,0.8,0.027491184637036037,0.8,0.027866453158984485,0.49,0.06131489573879495
155,"['max_info', 'entropias', 'sumas', 'mearts']",0.8,0.026595447609910276,0.8,0.02845428940524413,0.8,0.026595447609910276,0.8,0.027268688764578768,0.49,0.05672516373293806
156,"['diferencias', 'entropias', 'sumas', 'mearts']",0.8,0.02690093409842441,0.8,0.028900383425851932,0.8,0.02690093409842441,0.79,0.02768704412138088,0.49,0.05601946068598267
157,"['list_m', 'distancias', 'sumas', 'mearts']",0.8,0.02754016349068765,0.79,0.029694532841131313,0.8,0.02754016349068765,0.79,0.028522808895929244,0.49,0.05874831982924214
